group_11;1584543601538678;0.00109863
group_11;1584543602240532;0.00146484
group_11;1584543602340623;0.00164795
group_11;1584543602438522;0.00128174
group_11;1584543602539485;0.00146484
group_11;1584543602641277;0.00109863
group_11;1584543602737980;0.00146484
group_11;1584543602837932;0.00164795
group_11;1584543602937746;0.00146484
group_11;1584543603037657;0.00146484
group_11;1584543603144095;0.000732422
group_11;1584543603240807;0.00219727
group_11;1584543603337661;0.00219727
group_11;1584543603437809;0.003479
group_11;1584543603538544;0
group_11;1584543603639600;0.000549316
group_11;1584543603737793;0.00164795
group_11;1584543603837501;0.000183105
group_11;1584543603937598;0.00860596
group_11;1584543604040350;0.00878906
group_11;1584543604140075;0.0142822
group_11;1584543604237823;0.00274658
group_11;1584543604337644;0.00109863
group_11;1584543604437705;-0.0111694
group_11;1584543604538070;-0.0223389
group_11;1584543604639546;0.0137329
group_11;1584543604737739;-0.00164795
group_11;1584543604840101;-0.00256348
group_11;1584543604937965;0.0148315
group_11;1584543605037302;0.0479736
group_11;1584543605139348;0.0613403
group_11;1584543605237422;0.0598755
group_11;1584543605337238;0.069397
group_11;1584543605437522;0.0591431
group_11;1584543605538240;0.0102539
group_11;1584543605643226;-0.00311279
group_11;1584543605737754;0.0181274
group_11;1584543605837370;0.00622559
group_11;1584543605937452;0.00860596
group_11;1584543606037416;0.0338745
group_11;1584543606139769;0.0188599
group_11;1584543606237049;-0.0142822
group_11;1584543606337265;0.00604248
group_11;1584543606439417;0.0322266
group_11;1584543606538861;0.0161133
group_11;1584543606639140;0.0787354
group_11;1584543606737260;0.0772705
group_11;1584543606837061;0.0880737
group_11;1584543606936887;0.0948486
group_11;1584543607037208;0.104187
group_11;1584543607139115;0.105835
group_11;1584543607237076;0.0844116
group_11;1584543607337001;0.0831299
group_11;1584543607437062;0.062439
group_11;1584543607537436;0.05896
group_11;1584543607639169;0.0670166
group_11;1584543607736785;0.0664673
group_11;1584543607836792;0.0919189
group_11;1584543607936984;0.108948
group_11;1584543608036719;0.0981445
group_11;1584543608138865;0.176331
group_11;1584543608236804;0.176331
group_11;1584543608336699;0.152893
group_11;1584543608436737;0.139709
group_11;1584543608537539;0.0177612
group_11;1584543608638886;0.00256348
group_11;1584543608736934;-0.00219727
group_11;1584543608837139;0.000549316
group_11;1584543608936872;-0.00787354
group_11;1584543609036593;-0.00823975
group_11;1584543609139285;0.00439453
group_11;1584543609236462;0.00402832
group_11;1584543609336435;0.00146484
group_11;1584543609436573;0.0142822
group_11;1584543609537050;0.000915527
group_11;1584543609638585;-0.00567627
group_11;1584543609736530;-0.000732422
group_11;1584543609836327;-0.00805664
group_11;1584543609936351;0.0161133
group_11;1584543610036535;0.00970459
group_11;1584543610142650;0.00695801
group_11;1584543610236240;-0.0305786
group_11;1584543610336514;0.00695801
group_11;1584543610436196;-0.00549316
group_11;1584543610536843;0.0108032
group_11;1584543610638469;-0.0600586
group_11;1584543610736399;-0.0774536
group_11;1584543610836378;-0.114807
group_11;1584543610936345;-0.131653
group_11;1584543611036135;-0.131653
group_11;1584543611138309;-0.0802002
group_11;1584543611236360;-0.0316772
group_11;1584543611336049;-0.0287476
group_11;1584543611436259;-0.0223389
group_11;1584543611537245;-0.0130005
group_11;1584543611642414;-0.0236206
group_11;1584543611738809;-0.00622559
group_11;1584543611836445;-0.00897217
group_11;1584543611935956;0.0206909
group_11;1584543612036423;0.0302124
group_11;1584543612138286;0.0322266
group_11;1584543612235802;0.0556641
group_11;1584543612335811;0.0714111
group_11;1584543612435952;0.0794678
group_11;1584543612539278;0.0682983
group_11;1584543612638563;0.0580444
group_11;1584543612736107;0.0545654
group_11;1584543612835893;0.0552979
group_11;1584543612936228;0.0635376
group_11;1584543613036198;0.0776367
group_11;1584543613137765;0.0620728
group_11;1584543613236147;0.0758057
group_11;1584543613336228;0.0741577
group_11;1584543613435615;0.0869751
group_11;1584543613536987;0.0791016
group_11;1584543613638647;0.0878906
group_11;1584543613735650;0.0717773
group_11;1584543613835514;0.0529175
group_11;1584543613935676;0.0754395
group_11;1584543614035478;0.0754395
group_11;1584543614137498;0.0745239
group_11;1584543614235969;0.0862427
group_11;1584543614335878;0.117188
group_11;1584543614435684;0.0983276
group_11;1584543614536572;0.109131
group_11;1584543614637577;0.112427
group_11;1584543614735649;0.101624
group_11;1584543614835899;0.098877
group_11;1584543614935364;0.140625
group_11;1584543615035709;0.148315
group_11;1584543615137522;0.05896
group_11;1584543615235309;0.0487061
group_11;1584543615335545;0.039917
group_11;1584543615435456;0.0318604
group_11;1584543615535926;0.0238037
group_11;1584543615637446;0.136963
group_11;1584543615735404;0.136963
group_11;1584543615835267;0.197754
group_11;1584543615935304;0.192993
group_11;1584543616035319;0.21
group_11;1584543616137393;0.182556
group_11;1584543616238022;0.196838
group_11;1584543616335535;0.21
group_11;1584543616435093;0.0406494
group_11;1584543616535743;0.00219727
group_11;1584543616637001;0.000366211
group_11;1584543616735046;0.0234375
group_11;1584543616835079;-0.10144
group_11;1584543616935167;-0.124695
group_11;1584543617034946;-0.0968628
group_11;1584543617136873;-0.00164795
group_11;1584543617235421;0.00915527
group_11;1584543617335148;-0.00311279
group_11;1584543617434877;0
group_11;1584543617535695;-0.00109863
group_11;1584543617636797;0.0214233
group_11;1584543617734833;0.0351562
group_11;1584543617834985;-0.00201416
group_11;1584543617934791;-0.000549316
group_11;1584543618034746;-0.013916
group_11;1584543618136840;0.0151978
group_11;1584543618234706;-0.12561
group_11;1584543618334692;-0.140808
group_11;1584543618437432;-0.024353
group_11;1584543618536348;-0.015564
group_11;1584543618636732;-0.0219727
group_11;1584543618734878;-0.0270996
group_11;1584543618834572;0.190979
group_11;1584543618934850;0.21
group_11;1584543619035132;-0.00164795
group_11;1584543619136699;0.00970459
group_11;1584543619237285;-0.0131836
group_11;1584543619334789;-0.00787354
group_11;1584543619434498;-0.139343
group_11;1584543619535354;-0.0377197
group_11;1584543619636857;-0.0320435
group_11;1584543619734420;0.00805664
group_11;1584543619834393;-0.0166626
group_11;1584543619935009;0.10199
group_11;1584543620034717;0.122681
group_11;1584543620136150;0.0476074
group_11;1584543620234725;0.00201416
group_11;1584543620334383;-0.00769043
group_11;1584543620434269;0.00402832
group_11;1584543620535149;0.0166626
group_11;1584543620636147;0.0140991
group_11;1584543620734343;0.0847778
group_11;1584543620834371;0.0999756
group_11;1584543620934468;0.108032
group_11;1584543621034392;0.0864258
group_11;1584543621136481;0.119385
group_11;1584543621234401;0.0673828
group_11;1584543621334398;-0.0199585
group_11;1584543621434337;-0.0785522
group_11;1584543621534814;-0.0675659
group_11;1584543621635919;0.0314941
group_11;1584543621734482;0.0860596
group_11;1584543621834044;0.0758057
group_11;1584543621933970;0.0737915
group_11;1584543622034210;0.0911865
group_11;1584543622139386;0.0875244
group_11;1584543622234467;0.0703125
group_11;1584543622334111;0.0703125
group_11;1584543622434218;0.0783691
group_11;1584543622534688;0.088623
group_11;1584543622636439;0.0743408
group_11;1584543622733887;0.0541992
group_11;1584543622833946;0.0858765
group_11;1584543622934052;0.0730591
group_11;1584543623033781;0.0765381
group_11;1584543623136069;0.0704956
group_11;1584543623234327;0.0882568
group_11;1584543623333718;0.0770874
group_11;1584543623433694;0.0882568
group_11;1584543623534546;0.0977783
group_11;1584543623639240;0.0825806
group_11;1584543623735309;0.05896
group_11;1584543623833909;0.05896
group_11;1584543623933812;0.00201416
group_11;1584543624033535;0.0131836
group_11;1584543624136384;0.0106201
group_11;1584543624233578;0.000549316
group_11;1584543624334155;0.00274658
