group_11;1584543401076709;-0.157837
group_11;1584543401276965;0.00146484
group_11;1584543401377276;0.00146484
group_11;1584543401476958;0.00128174
group_11;1584543401580290;0.00164795
group_11;1584543401679196;0.00146484
group_11;1584543401776777;0.00146484
group_11;1584543401876734;0.00128174
group_11;1584543401977398;0.00164795
group_11;1584543402077358;0.00128174
group_11;1584543402179635;0.00128174
group_11;1584543402276515;-0.00622559
group_11;1584543402379030;0.00201416
group_11;1584543402477580;-0.00805664
group_11;1584543402577043;-0.00219727
group_11;1584543402678372;-0.0106201
group_11;1584543402776612;-0.0172119
group_11;1584543402876520;-0.00201416
group_11;1584543402976657;-0.0140991
group_11;1584543403076847;-0.0175781
group_11;1584543403178710;-0.00494385
group_11;1584543403276317;-0.012085
group_11;1584543403376436;-0.0203247
group_11;1584543403476276;-0.0144653
group_11;1584543403576878;-0.00311279
group_11;1584543403678345;-0.0153809
group_11;1584543403776207;-0.0122681
group_11;1584543403876220;0.00421143
group_11;1584543403976735;-0.0217896
group_11;1584543404076539;-0.0338745
group_11;1584543404178470;-0.0291138
group_11;1584543404276278;-0.0256348
group_11;1584543404376139;-0.0318604
group_11;1584543404476661;-0.0126343
group_11;1584543404576891;-0.0148315
group_11;1584543404678060;-0.0241699
group_11;1584543404776011;-0.0131836
group_11;1584543404876257;-0.00109863
group_11;1584543404976332;-0.0203247
group_11;1584543405075953;-0.0228882
group_11;1584543405178436;-0.0164795
group_11;1584543405276125;-0.0292969
group_11;1584543405376138;-0.0331421
group_11;1584543405476129;-0.0602417
group_11;1584543405576852;-0.078186
group_11;1584543405677652;-0.0673828
group_11;1584543405776443;-0.0648193
group_11;1584543405875834;-0.062439
group_11;1584543405975806;-0.0639038
group_11;1584543406078633;-0.0593262
group_11;1584543406177873;-0.0556641
group_11;1584543406275741;-0.0668335
group_11;1584543406375897;-0.0618896
group_11;1584543406475694;-0.0587769
group_11;1584543406576420;-0.0697632
group_11;1584543406677838;-0.0952148
group_11;1584543406775743;-0.0996094
group_11;1584543406878612;-0.0957642
group_11;1584543406976092;-0.132385
group_11;1584543407075683;-0.145569
group_11;1584543407177703;-0.141724
group_11;1584543407275899;-0.157471
group_11;1584543407375504;-0.169006
group_11;1584543407475486;-0.175049
group_11;1584543407576361;-0.142456
group_11;1584543407682219;-0.157837
group_11;1584543407776431;-0.144836
group_11;1584543407876197;-0.137695
group_11;1584543407975406;-0.0247192
group_11;1584543408075420;-0.0265503
group_11;1584543408177772;0.103821
group_11;1584543408275465;0.210888
group_11;1584543408375575;0.0184937
group_11;1584543408478606;-0.0128174
group_11;1584543408576173;-0.0142822
group_11;1584543408677866;0.000915527
group_11;1584543408775854;0.0161133
group_11;1584543408875259;0.00732422
group_11;1584543408975594;0.00842285
group_11;1584543409075385;-0.000549316
group_11;1584543409178080;-0.129089
group_11;1584543409275443;-0.055481
group_11;1584543409375620;-0.0355225
group_11;1584543409475361;-0.0223389
group_11;1584543409575990;-0.0124512
group_11;1584543409677523;-0.0144653
group_11;1584543409775656;-0.0201416
group_11;1584543409875065;-0.105835
group_11;1584543409975452;-0.0256348
