1584543401906833::1584543401977398!!-0.014994::0!!8::8
1584543402007351::1584543402077358!!-0.014994::0!!9::9
1584543402107897::1584543402179635!!-0.014994::0!!10::10
1584543402208409::1584543402276515!!-0.014994::0!!11::11
1584543402308972::1584543402379030!!-0.014994::0!!12::12
1584543402409680::1584543402477580!!-0.0179857::0!!13::13
1584543402510395::1584543402577043!!-0.0179857::0!!14::14
1584543402611097::1584543402678372!!-0.0179857::-0.184866!!15::15
1584543402711632::1584543402776612!!-0.0179857::-0.174243!!16::16
1584543402812296::1584543402876520!!-0.0179857::-0.162489!!17::17
1584543402913039::1584543402976657!!-0.014994::-0.147222!!18::18
1584543403013726::1584543403076847!!-0.014994::-0.129166!!19::19
1584543403114447::1584543403178710!!-0.0179857::-0.106426!!20::20
1584543403215236::1584543403276317!!-0.0209863::0.0808469!!21::21
1584543403315847::1584543403376436!!-0.0209863::0!!22::22
1584543403416346::1584543403476276!!-0.0209863::0!!23::23
1584543403516884::1584543403576878!!-0.0209863::0!!24::24
1584543403617560::1584543403678345!!-0.0209863::-0.165641!!25::25
1584543403718199::1584543403776207!!-0.0209863::-0.150671!!26::26
1584543403818827::1584543403876220!!-0.0209863::-0.131676!!27::27
1584543403919596::1584543403976735!!-0.0209863::-0.110898!!28::28
1584543404020346::1584543404076539!!-0.0209863::-0.0815858!!29::29
1584543404121080::1584543404178470!!-0.0209863::0!!30::30
1584543404221760::1584543404276278!!-0.0209863::0!!31::31
1584543404322344::1584543404376139!!-0.0209863::-0.1081!!32::32
1584543404423018::1584543404476661!!-0.0209863::-0.081376!!33::33
1584543404523619::1584543404576891!!-0.0209863::-0.0517704!!34::34
1584543404624282::1584543404678060!!-0.0209863::0!!35::35
1584543404724830::1584543404776011!!-0.0209863::-0.0944735!!36::36
1584543404825343::1584543404876257!!-0.0209863::-0.0707175!!37::37
1584543404925940::1584543404976332!!-0.0209863::0!!38::38
1584543405026571::1584543405075953!!-0.0239869::0!!39::39
1584543405127065::1584543405178436!!-0.0239869::0!!40::40
1584543405227594::1584543405276125!!-0.0359804::-0.0999714!!41::41
1584543405428915::1584543405476129!!-0.0719696::0!!43::43
1584543405529584::1584543405576852!!-0.0719696::-0.154714!!44::44
1584543405630278::1584543405677652!!-0.0719696::-0.115846!!45::45
1584543405831759::1584543405875834!!-0.0719696::-0.188996!!47::47
1584543405932333::1584543405975806!!-0.0719696::-0.150842!!48::48
1584543406033101::1584543406078633!!-0.0719696::-0.10903!!49::49
1584543406234215::1584543406275741!!-0.0719696::0!!51::51
1584543406334756::1584543406375897!!-0.0719696::-0.16942!!52::52
1584543406636626::1584543406677838!!-0.116952::0!!55::55
1584543406737227::1584543406775743!!-0.164935::0.244288!!56::56
1584543407039538::1584543407075683!!-0.218918::0.0636611!!59::59
1584543407140104::1584543407177703!!-0.251907::0.161381!!60::60
1584543407240579::1584543407275899!!-0.191931::0.221349!!61::61
1584543407441854::1584543407475486!!-0.176937::-0.10435!!63::63
1584543407542472::1584543407576361!!-0.155942::0.219492!!64::64
1584543407643219::1584543407682219!!-0.0779708::-0.196998!!65::65
1584543407743925::1584543407776431!!-0::-0.142265!!66::66
1584543407844588::1584543407876197!!-0::-0.0755789!!67::67
1584543408045797::1584543408075420!!0.188939::0.0737519!!69::69
1584543408146273::1584543408177772!!-0::0.0560649!!70::70
1584543408246675::1584543408275465!!-0::-0.0806801!!71::71
1584543408347116::1584543408375575!!-0::-0.129858!!72::72
1584543408447814::1584543408478606!!-0::-0.136151!!73::73
1584543408548566::1584543408576173!!-0::-0.123562!!74::74
1584543408649091::1584543408677866!!-0::-0.11277!!75::75
1584543408749609::1584543408775854!!-0::-0.100487!!76::76
1584543408850097::1584543408875259!!-0::-0.0702068!!77::77
1584543408950547::1584543408975594!!-0.161934::0!!78::78
1584543409151753::1584543409178080!!-0::-0.19125!!80::80
1584543409252190::1584543409275443!!-0::-0.142299!!81::81
1584543409352644::1584543409375620!!-0::-0.108069!!82::82
1584543409453119::1584543409475361!!-0::-0.0763364!!83::83
1584543409653963::1584543409677523!!-0.107959::0!!85::85
1584543409955617::1584543409975452!!-0::-0.067752!!88::88
1584543410056778::1584543410075068!!0.0239958::0!!89::89
1584543410157360::1584543410177435!!0.290888::0.131854!!90::90
1584543410257810::1584543410275152!!0.290888::0.127831!!91::91
1584543410358268::1584543410374967!!-0::0.109896!!92::92
1584543410559317::1584543410575782!!-0::0.0756387!!94::94
1584543410660024::1584543410680626!!-0.236913::0!!95::95
1584543410861269::1584543410875151!!-0::-0.14055!!97::97
1584543410961717::1584543410974928!!-0::-0.0846964!!98::98
1584543411162669::1584543411177277!!0.290888::0!!100::100
1584543411464182::1584543411478069!!-0::0.10622!!103::103
1584543411665360::1584543411676912!!-0::0.0702182!!105::105
1584543411765819::1584543411774848!!-0::-0.113133!!106::106
1584543411866238::1584543411874816!!-0::-0.101937!!107::107
1584543411966670::1584543411974741!!-0::-0.0890627!!108::108
1584543412067123::1584543412074815!!-0.14994::-0.0724595!!109::109
1584543412167604::1584543412176921!!-0::-0.0536821!!110::110
1584543413173106::1584543413176729!!-0.0899643::0!!120::120
1584543413273702::1584543413274819!!-0::-0.0939544!!121::121
1584543413374437::1584543413374646!!-0::-0.0715527!!122::122
1584543413475155::1584543413575337!!-0::-0.151796!!123::124
1584543413575824::1584543413677049!!-0.0719696::-0.134421!!124::125
1584543413776818::1584543413874615!!-0.206925::-0.073439!!126::127
1584543413877449::1584543413974257!!-0.203924::0.224069!!127::128
1584543414078462::1584543414177091!!-0.203924::-0.112385!!129::130
1584543414179002::1584543414274210!!-0.203924::0.222391!!130::131
1584543414380369::1584543414474602!!-0.200924::-0.106805!!132::133
1584543414480925::1584543414574815!!-0.200924::0!!133::134
1584543414581679::1584543414676219!!-0.200924::0!!134::135
1584543414782826::1584543414874308!!-0.191931::-0.128357!!136::137
1584543415285891::1584543415374124!!-0::0.14007!!141::142
1584543415386500::1584543415473957!!-0::0.113947!!142::143
1584543415487109::1584543415574750!!-0::0.106104!!143::144
1584543415587718::1584543415676197!!-0::0.0998816!!144::145
1584543415688351::1584543415773836!!-0::0.0892371!!145::146
1584543415788981::1584543415873822!!-0::0.0759273!!146::147
1584543415889618::1584543415977202!!-0::0.0542714!!147::148
1584543415990545::1584543416074025!!0.158951::0!!148::149
1584543416091408::1584543416176059!!-0::0.142827!!149::150
1584543416191905::1584543416273943!!-0::0.122469!!150::151
1584543416292419::1584543416373731!!-0::0.0765878!!151::152
1584543416393017::1584543416473708!!-0::0.059874!!152::153
1584543416795660::1584543416873958!!-0::0.104182!!156::157
1584543416896360::1584543416973617!!-0::0.0660892!!157::158
1584543417097366::1584543417175880!!-0.197923::0!!159::160
1584543417198007::1584543417273574!!-0::-0.107158!!160::161
1584543417298659::1584543417373618!!-0::-0.0687247!!161::162
1584543417399340::1584543417476942!!-0::0.121157!!162::163
1584543417500135::1584543417574548!!-0::0.110377!!163::164
1584543417600832::1584543417675682!!-0::0.108965!!164::165
1584543417701396::1584543417773782!!0.290888::0.105561!!165::166
1584543417801936::1584543417874101!!-0::0.0999714!!166::167
1584543417902979::1584543417973676!!-0::0.0781293!!167::168
1584543418003149::1584543418073675!!-0::0.0718254!!168::169
1584543418204419::1584543418273404!!-0.209925::0!!170::171
1584543418405630::1584543418473828!!-0::-0.0712401!!172::173
1584543418808337::1584543418873318!!-0.00599229::-0.0614223!!176::177
1584543419110465::1584543419175414!!-0.00599229::0!!179::180
1584543419211221::1584543419273527!!-0.00899288::0!!180::181
1584543419311833::1584543419373214!!-0.0629768::0!!181::182
1584543419513054::1584543419574004!!-0.11096::-0.0531498!!183::184
1584543419613631::1584543419675211!!-0.104958::0.22898!!184::185
1584543419714217::1584543419773196!!-0.0929649::-0.194995!!185::186
1584543419814935::1584543419874048!!-0.0899643::-0.118667!!186::187
1584543419915552::1584543419973432!!-0.0899643::0!!187::188
1584543420016177::1584543420073430!!-0.0899643::-0.224072!!188::189
